Iteration,My,Sigma
760,3.14993444904336,1.36767404961284
761,3.14518917188267,1.38782862103514
762,3.15287074907241,1.39819527279099
763,3.17009102040352,1.40809745633238
764,3.1764507041193,1.40232563901304
765,3.17688732939335,1.40817340012668
766,3.1852919464325,1.41072028940004
767,3.18122826527727,1.39885563788072
768,3.19107103787325,1.39728950814764
769,3.18643933170224,1.39322858506613
770,3.1768654121537,1.38083250839376
771,3.17003993222359,1.39042961631755
772,3.1739443967013,1.41388540515444
773,3.17173159530851,1.42687237910619
774,3.15341956750983,1.42924815980191
775,3.14715274614885,1.43853941984542
776,3.15229234457385,1.45295526868238
777,3.17185761754064,1.46995747912391
778,3.17740766538344,1.47270742399189
779,3.1791131674495,1.46925141758143
780,3.18481733188712,1.47455929423097
781,3.18600709537194,1.47408101425027
782,3.18956206150995,1.46575781999788
783,3.18956206150995,1.46575781999788
784,3.17273851340313,1.47270073679033
785,3.17775155616586,1.47450816814096
786,3.17775155616586,1.47450816814096
787,3.17161510783368,1.48313870223015
788,3.17611943562566,1.50156321724287
789,3.16592633095304,1.50403486716555
790,3.17481013691859,1.49080827653802
791,3.1766356699719,1.49181395363976
792,3.17151499651702,1.48314253232738
793,3.1799729690303,1.48053978162429
794,3.1720979251299,1.48402768346026
795,3.17984699574292,1.48770047407553
796,3.17231446547537,1.49632319533186
797,3.17231446547537,1.49632319533186
798,3.16188817059726,1.50336045050153
799,3.15153496805888,1.49585393926927
800,3.15602821766476,1.52416193580369
801,3.14877754966756,1.509619345335
802,3.15322180633837,1.51924706185794
803,3.16264226523001,1.50848424254954
804,3.16353649926231,1.49382220618045
805,3.14683114779172,1.49506100912254
806,3.16866459896568,1.49023049778998
807,3.17521805604002,1.50611786547917
808,3.16342535109404,1.50624320226286
809,3.17950590797634,1.49684259026332
810,3.17804884256756,1.50808398619403
811,3.1827160933207,1.49250786765468
812,3.17410617474577,1.48027869766275
813,3.1843048413608,1.48112221167018
814,3.1843048413608,1.48112221167018
815,3.18676739949538,1.49312274862087
816,3.19291203513249,1.49834301815853
817,3.19990504424194,1.49124643768913
818,3.20927201551282,1.49519424009292
819,3.21357961219068,1.48855649285826
820,3.21674958502846,1.48134188500067
821,3.20598224856514,1.47651410939803
822,3.21571031864009,1.47952475081545
823,3.21325403808596,1.48053751296785
824,3.2215045263246,1.48641803730153
825,3.216233601048,1.49881200550292
826,3.22649250345656,1.49715502102208
827,3.23580771690116,1.4904815101318
828,3.24349112980372,1.48149025725794
829,3.2419784884353,1.48100803327916
830,3.23500551667404,1.47921102148875
831,3.24100591739765,1.4923848560377
832,3.23112820208735,1.50209543598157
833,3.22354087754643,1.49730351926557
834,3.2058596457456,1.50318744693677
835,3.22365941300621,1.51034727914546
836,3.22365941300621,1.51034727914546
837,3.22365941300621,1.51034727914546
838,3.22365941300621,1.51034727914546
839,3.21215591006966,1.498018634993
840,3.19781791125763,1.4773444980455
841,3.19781791125763,1.4773444980455
842,3.19781791125763,1.4773444980455
843,3.19379042669741,1.47956504403712
844,3.19379042669741,1.47956504403712
845,3.17449241826138,1.47286260687438
846,3.18966539508517,1.47238828838767
847,3.20044842996517,1.46832575398182
848,3.20066434846914,1.46232660079068
849,3.20153821119494,1.46306775335815
850,3.20814563247701,1.46111569999003
851,3.2024542258206,1.45430233679123
852,3.21876729880891,1.46048172453085
853,3.22682889711899,1.46191631505227
854,3.22849854230809,1.454823630145
855,3.22849854230809,1.454823630145
856,3.22084480315137,1.44514514493275
857,3.21136670851948,1.43210706378383
858,3.21732830001692,1.43119075920685
859,3.22371516232229,1.43526412783781
860,3.23168746244827,1.4253420378321
861,3.23807253589117,1.42260781267894
862,3.23151401454014,1.42375419336499
863,3.23151401454014,1.42375419336499
864,3.23768726446371,1.42114937194285
865,3.23768726446371,1.42114937194285
866,3.25213829522048,1.42382202070303
867,3.26975605292579,1.41891097260686
868,3.26242077776164,1.4233121564175
869,3.26469242469414,1.42525800336501
870,3.27506730784715,1.42028922415466
871,3.27808355351715,1.4129696109873
872,3.28204156246052,1.40478026097246
873,3.26652496548531,1.38646327694915
874,3.27195172543672,1.38624328567096
875,3.26474809454718,1.4013715054113
876,3.24670879823326,1.41406794609581
877,3.23311946888364,1.39101539275868
878,3.23792236276297,1.39921513044574
879,3.23124511892616,1.38394690590525
880,3.22548334598218,1.38362208320766
881,3.22401520288658,1.38659175103134
882,3.22549511725699,1.39731835080123
883,3.23177332800965,1.41185281658337
884,3.23670132069273,1.42046098642963
885,3.22079881540393,1.41302471492608
886,3.20828250617926,1.42390209298181
887,3.20828250617926,1.42390209298181
888,3.20638432909064,1.42811449675443
889,3.206970093885,1.44044263330603
890,3.20235682348785,1.44504829196695
891,3.19511638919012,1.4526947505223
892,3.196197279859,1.43547622504265
893,3.18128950917752,1.44340547470079
894,3.17659002334937,1.43966387346192
895,3.17261046247824,1.44097919528509
896,3.17167607528343,1.44411876419008
897,3.16357291752499,1.4516700921632
898,3.14110012008382,1.44722708202702
899,3.1335502552735,1.44238330176342
900,3.11806409109461,1.43545601084134
901,3.11561812587387,1.4237893491508
902,3.10348664375667,1.41012542048408
903,3.08860743702081,1.41916466621434
904,3.10582167972955,1.40704044712496
905,3.12286550861189,1.40628339746046
906,3.11470312880171,1.39854343427952
907,3.11460170382059,1.39489426596357
908,3.12120734942414,1.38694569401385
909,3.12458870956794,1.38774747338414
910,3.1307729285027,1.37924958542074
911,3.13489928882391,1.37798906840424
912,3.12843129686128,1.38187843932207
913,3.12090851310234,1.37487887380792
914,3.12128934574005,1.37685536541642
915,3.12074439889896,1.38436784231229
916,3.12150518397836,1.39197101313254
917,3.12393257139047,1.37447172028082
918,3.12374569324453,1.37651082770638
919,3.13063100473228,1.39447248128186
920,3.14953931267608,1.39503967408402
921,3.13865465168892,1.40927867595756
922,3.12957820308171,1.42796311911278
923,3.13757646138986,1.41379727218234
924,3.12140494239752,1.4124832243918
925,3.12140494239752,1.4124832243918
926,3.12302654289926,1.40729325278395
927,3.13096981742201,1.41588745493467
928,3.12103378634302,1.41698750916216
929,3.11295892503748,1.40716151305328
930,3.11817559521659,1.40829619429826
931,3.10567811046742,1.4111317020435
932,3.08545679751022,1.42522945636113
933,3.08047241445206,1.42986899275686
934,3.09497769808402,1.41623141484601
935,3.0888636635917,1.40523166121631
936,3.09494253761279,1.40994642393673
937,3.09263905015909,1.41456653584235
938,3.09684411330825,1.41366069898556
939,3.09053669394787,1.40792995146484
940,3.09366525158447,1.41512956096786
941,3.1030557519611,1.41050006069005
942,3.09608380046741,1.40729130460234
943,3.09732249598939,1.41287454709439
944,3.1062193655024,1.41478455594652
945,3.10203186682981,1.40307851762858
946,3.10991134763424,1.39372937590146
947,3.11430684042419,1.3922221395801
948,3.12067120372264,1.39899603889931
949,3.12340419357647,1.39807461751956
950,3.11757667722066,1.38960171874141
951,3.12179788285479,1.39950521888887
952,3.12610204142068,1.40411244586896
953,3.13297913588681,1.40719955230368
954,3.15736578571768,1.39490288579181
955,3.1711838844587,1.38450624440354
956,3.17735746172384,1.4067910461496
957,3.19462068662969,1.3910950226503
958,3.19491895124446,1.39291321889767
959,3.19463293345543,1.38165343791141
960,3.20690776760276,1.36720532924906
961,3.19659722919274,1.3824478339793
962,3.17669467818952,1.38889100634596
963,3.19097562759517,1.37592631134689
964,3.20028199784187,1.38960168789855
965,3.19317184013308,1.38085493629305
966,3.18532360316541,1.37647484194752
967,3.17695913330613,1.38085336325289
968,3.1809435383834,1.38826121118137
969,3.17629140904244,1.37362671000993
970,3.17824362639514,1.37907924631928
971,3.17961294531887,1.39720898382361
972,3.18352300102117,1.39733156114352
973,3.17677083366217,1.40267724577761
974,3.17382376957315,1.4048376405609
975,3.16430174768001,1.40404446960642
976,3.17373803845479,1.40458021846204
977,3.16985797584564,1.41583380125856
978,3.16823911570948,1.41809647131459
979,3.17076597673593,1.41815058867742
980,3.16469019639492,1.41949365061622
981,3.16223597643653,1.42500341129858
982,3.15551652736373,1.41037689017371
983,3.14504579052749,1.41550093243206
984,3.16299003021113,1.39955301537064
985,3.15217916079823,1.40285769373531
986,3.17632854519345,1.39330253870735
987,3.18636880903054,1.3842947929193
988,3.18280179845762,1.40254899930877
989,3.18978220064607,1.39396154901681
990,3.19884930398543,1.38775371064793
991,3.2050656004798,1.38691827238408
992,3.20797479377172,1.38389100988879
993,3.20537672192955,1.36204834539671
994,3.19284052520769,1.36393587630739
995,3.20396146983224,1.37085944972089
996,3.20357995376481,1.36917382935629
997,3.20357995376481,1.36917382935629
998,3.20188427812929,1.38049063434761
999,3.20710799823083,1.38496968128109
1000,3.20809749287895,1.38714325471951
1001,3.20134546125142,1.38513687593145
1002,3.20294763237251,1.39967200665554
1003,3.22361673444439,1.39738345600785
1004,3.21836061824126,1.39636437326372
1005,3.20168885210654,1.37168380822097
1006,3.23297238738433,1.38430829382709
1007,3.24658237123686,1.38277594994649
1008,3.24658237123686,1.38277594994649
1009,3.23381595960877,1.38158575352163
1010,3.23381595960877,1.38158575352163
1011,3.23843713127819,1.3825950468141
1012,3.23631979898146,1.37108353101457
1013,3.22309528749912,1.36714271042554
1014,3.20036382543609,1.36399679127006
1015,3.18878801028631,1.36211209709338
1016,3.19593472122402,1.35990223878036
1017,3.17286934793051,1.3572540922813
1018,3.16590678523953,1.35312310046542
1019,3.15995777633897,1.33859179017481
1020,3.15995777633897,1.33859179017481
1021,3.16236996820495,1.33449306803079
1022,3.16299183122465,1.33740659543639
1023,3.16299183122465,1.33740659543639
1024,3.17645063721482,1.31466516353404
1025,3.17645063721482,1.31466516353404
1026,3.17937582196901,1.31658235029998
1027,3.16957321739045,1.32756345127765
1028,3.18266574797904,1.34150357087271
1029,3.19203273713292,1.3361621764043
1030,3.19334831541125,1.32999859084846
1031,3.17930309854347,1.33328548222921
1032,3.17223545100528,1.34114852489366
1033,3.17333002181054,1.34700932365121
1034,3.16508995397524,1.34818800009048
1035,3.16508995397524,1.34818800009048
1036,3.18118683723114,1.34227285666792
1037,3.18118683723114,1.34227285666792
1038,3.17381188001991,1.34519415357022
1039,3.16256180501544,1.3344246763193
1040,3.1605415650921,1.33222193902783
1041,3.17226732970963,1.33525466899094
1042,3.18413889765699,1.33013773194892
1043,3.19173032517767,1.33927722356343
1044,3.17159050778867,1.34122792004501
1045,3.18394436289899,1.3339770750544
1046,3.18420549952391,1.32698957867932
1047,3.18222465380871,1.32501861647647
1048,3.16852452104091,1.33353654234039
1049,3.15852089978675,1.32484913966783
1050,3.16686222971111,1.324965764878
1051,3.16686222971111,1.324965764878
1052,3.16686222971111,1.324965764878
1053,3.16629529087447,1.33034051433147
1054,3.16629529087447,1.33034051433147
1055,3.17313712229863,1.33149070434386
1056,3.17313712229863,1.33149070434386
1057,3.16741713415844,1.32052931298513
1058,3.18398847012928,1.32097180609393
1059,3.18398847012928,1.32097180609393
1060,3.17817922867953,1.31577540769648
1061,3.1809470895269,1.30180822296512
1062,3.17691300563853,1.3152499950991
1063,3.18015945118606,1.31810399975686
1064,3.17610102627749,1.31865873854706
1065,3.17610102627749,1.31865873854706
1066,3.17472702190848,1.32109904232791
1067,3.18318406145505,1.31351337155412
1068,3.18253662485646,1.31396641172506
1069,3.18449835953789,1.31541223479327
1070,3.18449835953789,1.31541223479327
1071,3.18986342983678,1.32656799204228
1072,3.20214580773594,1.32555317125819
1073,3.20212579406557,1.34134616820519
1074,3.19690200395155,1.35120013906274
1075,3.19906801980649,1.36471046901809
1076,3.19906801980649,1.36471046901809
1077,3.21016272173236,1.39049458086427
1078,3.21073755607017,1.37366233409062
1079,3.20703445481393,1.35549986222892
1080,3.21451594048757,1.35351282963961
1081,3.23843744666224,1.35744479394973
1082,3.23769316647558,1.36306387459022
1083,3.24922579999375,1.36037811114657
1084,3.26404883882444,1.37185556440775
1085,3.28011366274291,1.36831827045104
1086,3.27805947553416,1.3534158167967
1087,3.28253593437746,1.33998052506703
1088,3.28253593437746,1.33998052506703
1089,3.27511183772512,1.34672010971394
1090,3.27145476621247,1.35579100396628
1091,3.27053484059944,1.35264657998398
1092,3.27053484059944,1.35264657998398
1093,3.27939433176116,1.36830806323771
1094,3.28389659466834,1.36455174821266
1095,3.28808070080113,1.38248458919906
1096,3.27996090358324,1.38663197481521
1097,3.27363644572019,1.37675504334261
1098,3.2573865997338,1.3781169409913
1099,3.25274258202244,1.38658592701508
1100,3.24778563420339,1.38607596532923
1101,3.23669017938565,1.39352584471652
1102,3.24279512827042,1.37292124498129
1103,3.23993244974908,1.36629031108634
1104,3.23993244974908,1.36629031108634
1105,3.23900975377277,1.35366121760271
1106,3.24319921192834,1.35459720422918
1107,3.2445173337329,1.36444871192006
1108,3.24034894361244,1.35851491380773
1109,3.22266830202746,1.36804533258131
1110,3.22072193950867,1.37321348566744
1111,3.20003541320153,1.36448016891414
1112,3.19748106011035,1.35520566359658
1113,3.19748106011035,1.35520566359658
1114,3.20717459883198,1.33806331181707
1115,3.21436833558169,1.35672437358033
1116,3.21125616235027,1.3551240914952
1117,3.18912150943025,1.36991949495798
1118,3.17243983237294,1.36536653804828
1119,3.18863816987018,1.36639563224481
1120,3.18633186031261,1.36472351911621
1121,3.19482059941778,1.37879159100633
1122,3.18048906342727,1.41021990975681
1123,3.1812589997303,1.41859975587152
1124,3.16807890953408,1.4285698380257
1125,3.17202446081383,1.41935407967186
1126,3.15222569634525,1.41995515857202
1127,3.15179355347741,1.41367817751603
1128,3.15068669403472,1.40420032038477
1129,3.14260405946276,1.40590681125875
1130,3.14777103791491,1.39122888629137
1131,3.15083571409041,1.38407284164934
1132,3.14736448364779,1.3741781745389
1133,3.13808204968236,1.39343365787343
1134,3.143577109474,1.39085002566709
1135,3.143577109474,1.39085002566709
1136,3.14441033310556,1.39074706098895
1137,3.14780818426497,1.38647411281419
1138,3.14512855237476,1.40102772286805
1139,3.14824411306467,1.39106616573641
1140,3.14079376754811,1.38576422691869
1141,3.14930836374752,1.37457327086617
1142,3.15636745016101,1.35890618538366
1143,3.15636745016101,1.35890618538366
1144,3.14947946720856,1.33774513460455
1145,3.14175271849194,1.32961786837252
1146,3.14175271849194,1.32961786837252
1147,3.14175271849194,1.32961786837252
1148,3.13803326610981,1.33042533104074
1149,3.15061980371544,1.32254610531845
1150,3.14835306216848,1.32336280396183
1151,3.16095935072087,1.31840949143559
1152,3.16176388075175,1.33457184644537
1153,3.1582895599258,1.33164643495301
1154,3.1582895599258,1.33164643495301
1155,3.15261767163903,1.33211936060933
1156,3.17240695531704,1.35022493978601
1157,3.18231004939045,1.34570113669814
1158,3.18231004939045,1.34570113669814
1159,3.18122989133368,1.34200438328144
1160,3.17273467833268,1.34670287302159
1161,3.1750871037139,1.34458930336473
1162,3.16874638912163,1.35325604964439
1163,3.16874638912163,1.35325604964439
1164,3.17873760228827,1.36235169760985
1165,3.17873760228827,1.36235169760985
1166,3.18918819067832,1.36647101486795
1167,3.18527111944856,1.3737253011741
1168,3.19332058621798,1.37832736589038
1169,3.18518513821579,1.36934955973722
1170,3.18942254016486,1.3721436603373
1171,3.18942254016486,1.3721436603373
1172,3.195846821753,1.38076865293834
1173,3.19872696123586,1.38145173925714
1174,3.18923332782213,1.39676349346726
1175,3.17039845281951,1.40300920717657
1176,3.17388417866474,1.38597680755644
1177,3.1824751719788,1.38367590655612
1178,3.18560771216833,1.38235722276468
1179,3.17442059735827,1.38299310772959
1180,3.18215615178738,1.38883753618237
1181,3.17950097198449,1.39602211688313
1182,3.17794569737922,1.378705261397
1183,3.1706947219323,1.3764294888245
1184,3.16243937682295,1.38516118288325
1185,3.1605300563238,1.39642948156442
1186,3.16060240256574,1.39927824582013
1187,3.15376451071202,1.38237417735077
1188,3.15142644496702,1.3779497179891
